duration_sec,affiliation,student,age_group,gender,device_type,ai_familiarity,ai_use_time,detect_easy,ai_literacy,ai_course,social_media_time,score_total,avg_resp_time,avg_conf,attn_check1,attn_conf1,attn_check2,attn_conf2,attn_both,tp_count,tn_count,fp_count,fn_count,tp_rate,tn_rate,ai_img_seen,real_img_seen,ai_classes,device_other,img_count,q1_conf,q2_conf,q3_conf,q4_conf,q5_conf,q6_conf,q7_conf,q8_conf,q9_conf,q10_conf,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
430,Faculty/Staff,No,35-44,Woman,Mobile phone,Somewhat familiar,<1 hr/week,7,23,No,<30 min/day,6,23.834101,5.5,Yes,8,Yes,8,Yes,4,2,4,0,1,.33333334,4,6,,,10,6,2,6,5,4,7,5,8,4,8,TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit)
410,Faculty/Staff,No,55-64,Woman,Other,Very familiar,1-3 hrs/week,38,58,No,30 min-1 hr/day,5,21.2668,5.5999999,Yes,9,Yes,9,Yes,3,2,3,2,.60000002,.40000001,5,5,,Ipad,10,7,6,5,4,6,4,6,5,7,6,FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)"
383,Faculty/Staff,No,35-44,Prefer not to say,Mobile phone,Somewhat familiar,<1 hr/week,0,21,No,<30 min/day,7,18.3351,6.4000001,Yes,9,Yes,5,Yes,4,3,0,3,.5714286,1,7,3,,,10,6,7,6,5,6,8,8,6,5,7,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
398,Faculty/Staff,No,55-64,Woman,Mobile phone,Very familiar,<1 hr/week,46,35,No,30 min-1 hr/day,9,19.1845,7.8000002,Yes,8,Yes,8,Yes,3,6,1,0,1,.85714287,3,7,,,10,7,10,10,6,8,8,5,6,10,8,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm)
340,Faculty/Staff,No,55-64,Woman,Laptop,Somewhat familiar,<1 hr/week,58,,Yes,No social media,6,14.492,4.9000001,Yes,10,No,5,No,3,3,2,2,.60000002,.60000002,5,5,The Ethics of the Image (CINE 2901 / GER 2253),,11,7,7,0,3,5,10,5,4,4,4,TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
474,Faculty/Staff,No,55-64,Woman,Mobile phone,Slightly familiar,1-3 hrs/week,2,50,No,2-4 hrs/day,4,27.3311,5.8000002,No,7,No,5,No,2,2,3,3,.40000001,.40000001,5,5,,,10,6,8,8,7,4,4,5,6,5,5,"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)"
246,Faculty/Staff,No,35-44,Man,Mobile phone,Somewhat familiar,No AI use,46,58,No,1-2 hrs/day,6,12.7509,4.4000001,Yes,3,Yes,4,Yes,2,4,3,1,.66666669,.5714286,3,7,,,10,3,5,6,8,2,4,4,6,3,3,TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject)
2273,Faculty/Staff,No,35-44,Woman,Laptop,Somewhat familiar,<1 hr/week,35,16,No,<30 min/day,7,10.2596,5.3000002,Yes,4,Yes,8,Yes,5,2,0,3,.625,1,8,2,,,10,4,10,7,7,7,6,1,5,4,2,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit)
522,Class of 2026 (Seniors),Yes,,Woman,Mobile phone,Somewhat familiar,No AI use,30,46,No,30 min-1 hr/day,6,29.475201,5.9000001,Yes,2,Yes,6,Yes,4,2,3,1,.80000001,.40000001,5,5,,,10,5,7,4,9,3,4,10,8,2,7,FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
339,Faculty/Staff,No,55-64,Woman,Mobile phone,Somewhat familiar,1-3 hrs/week,24,23,No,30 min-1 hr/day,5,18.6931,6.6999998,Yes,7,Yes,7,Yes,4,1,4,1,.80000001,.2,5,5,,,10,4,4,7,7,7,7,10,7,7,7,TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm)
1702,Faculty/Staff,No,35-44,Woman,Mobile phone,Somewhat familiar,No AI use,0,48,No,30 min-1 hr/day,7,152.5347,5.9000001,Yes,10,Yes,6,Yes,2,5,2,1,.66666669,.71428573,3,7,,,10,9,5,7,7,5,5,6,5,5,5,TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm)
804,Faculty/Staff,No,35-44,Woman,Mobile phone,Somewhat familiar,<1 hr/week,0,78,No,30 min-1 hr/day,6,46.756901,6.0999999,No,6,No,6,No,4,2,1,3,.5714286,.66666669,7,3,,,10,6,7,6,5,6,7,6,6,6,6,TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)"
827,Faculty/Staff,No,65-74,Woman,Mobile phone,Somewhat familiar,No AI use,0,14,No,30 min-1 hr/day,7,61.0135,5.3000002,Yes,5,Yes,5,Yes,4,3,3,0,1,.5,4,6,,,10,6,5,5,7,4,5,4,6,6,5,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm)
461,Faculty/Staff,No,55-64,Woman,Mobile phone,Somewhat familiar,<1 hr/week,37,47,No,30 min-1 hr/day,6,27.812799,7.5999999,Yes,9,Yes,10,Yes,5,1,2,2,.71428573,.33333334,7,3,,,10,7,4,10,8,7,9,7,9,5,10,"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit)
706,Faculty/Staff,No,45-54,Woman,Laptop,Somewhat familiar,<1 hr/week,44,65,No,4-6 hrs/day,8,27.777399,6.9000001,Yes,10,Yes,10,Yes,5,3,1,1,.83333331,.75,6,4,,,11,10,5,10,10,6,6,7,7,0,8,TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)"
253,Faculty/Staff,No,35-44,Woman,Laptop,Somewhat familiar,No AI use,24,49,No,<30 min/day,7,15.6635,6,Yes,10,Yes,10,Yes,4,3,3,0,1,.5,4,6,,,10,8,2,3,2,6,5,10,4,10,10,FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit)
463,Faculty/Staff,No,25-34,Woman,Mobile phone,Somewhat familiar,1-3 hrs/week,62,91,Yes,<30 min/day,6,27.0147,5.6999998,Yes,10,Yes,10,Yes,1,5,1,3,.25,.83333331,4,6,"Advanced Data Science (DCS 3850),A.I. and Economics (ECON 2225 / DCS 2725)",,10,6,4,8,5,5,3,7,5,7,7,TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)"
542,Faculty/Staff,No,18-24,Man,Mobile phone,Somewhat familiar,<1 hr/week,70,96,No,2-4 hrs/day,10,16.5305,8.3999996,Yes,5,Yes,9,Yes,4,6,0,0,1,1,4,6,,,10,10,7,10,10,7,10,5,10,7,8,TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
360,Faculty/Staff,No,18-24,Woman,Mobile phone,Very familiar,1-3 hrs/week,53,82,Yes,4-6 hrs/day,5,18.0368,3.7,Yes,10,Yes,10,Yes,2,3,3,2,.5,.5,4,6,Ethics in the Age of Artificial Intelligence (DCS 2475),,10,1,3,8,2,4,2,3,5,2,7,FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)"
904,Faculty/Staff,No,35-44,Woman,Mobile phone,Very familiar,1-3 hrs/week,0,47,Yes,30 min-1 hr/day,9,70.180397,5.6999998,Yes,10,Yes,10,Yes,5,4,1,0,1,.80000001,5,5,,,28,4,5,1,9,4,9,6,5,9,5,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
324,Faculty/Staff,No,55-64,Woman,Mobile phone,Somewhat familiar,<1 hr/week,49,25,No,<30 min/day,8,15.1856,5.3000002,No,5,No,5,No,5,3,1,1,.83333331,.75,6,4,,,10,6,5,5,5,5,5,7,5,5,5,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject)
302,Faculty/Staff,No,45-54,Woman,Mobile phone,Somewhat familiar,<1 hr/week,41,56,No,30 min-1 hr/day,4,12.7615,5.8000002,Yes,4,No,3,No,2,2,1,5,.2857143,.66666669,7,3,,,10,5,5,8,3,4,7,4,10,7,5,TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)"
627,Faculty/Staff,No,45-54,Woman,Mobile phone,Somewhat familiar,<1 hr/week,47,50,Yes,1-2 hrs/day,4,37.829399,6.5,Yes,10,Yes,10,Yes,3,1,3,3,.5,.25,6,4,,,10,8,7,4,7,5,5,9,8,5,7,TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)"
301,Faculty/Staff,No,35-44,Man,Mobile phone,Very familiar,<1 hr/week,0,18,No,30 min-1 hr/day,7,15.9949,2.7,Yes,2,Yes,1,Yes,4,3,1,2,.66666669,.75,6,4,,,11,3,4,4,2,1,5,1,4,1,2,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
831,Faculty/Staff,No,65-74,Woman,Mobile phone,Somewhat familiar,No AI use,1,53,No,30 min-1 hr/day,5,53.723999,7.5,Yes,8,No,5,No,3,2,3,2,.60000002,.40000001,5,5,,,11,5,5,7,6,9,9,7,8,9,10,TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit)
391,Faculty/Staff,No,45-54,Woman,Mobile phone,Somewhat familiar,No AI use,49,46,No,<30 min/day,4,20.689501,6.5999999,Yes,6,Yes,9,Yes,2,2,4,2,.5,.33333334,4,6,,,10,6,8,8,6,5,8,6,6,5,8,TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit)
458,Faculty/Staff,No,35-44,Woman,Mobile phone,Somewhat familiar,4-6 hrs/week,28,63,No,1-2 hrs/day,7,28.394699,4.5,Yes,9,Yes,9,Yes,3,4,1,2,.60000002,.80000001,5,5,,,10,5,2,6,5,5,5,2,7,3,5,TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit)
568,Faculty/Staff,No,55-64,Woman,Mobile phone,Somewhat familiar,No AI use,29,66,No,30 min-1 hr/day,3,36.823101,6.6999998,Yes,10,Yes,10,Yes,2,1,4,3,.40000001,.2,5,5,,,10,7,5,9,5,10,9,7,5,3,7,FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm)
254,Faculty/Staff,No,35-44,Woman,Mobile phone,Slightly familiar,No AI use,0,0,No,<30 min/day,6,14.493,7.5,Yes,5,Yes,5,Yes,5,1,3,1,.83333331,.25,6,4,,,10,5,5,5,10,5,5,10,10,10,10,TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit)
342,Faculty/Staff,No,45-54,Man,Mobile phone,Somewhat familiar,No AI use,44,19,No,<30 min/day,3,14.7491,6.4000001,Yes,7,Yes,10,Yes,1,2,4,3,.25,.33333334,4,6,,,10,6,7,10,5,8,5,4,6,7,6,TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm)
630,Faculty/Staff,No,55-64,Man,Mobile phone,Slightly familiar,No AI use,8,38,No,30 min-1 hr/day,8,41.422901,7.6999998,Yes,10,Yes,9,Yes,3,5,0,2,.60000002,1,5,5,,,10,8,8,5,9,9,5,10,8,7,8,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
385,Faculty/Staff,No,55-64,Man,Other,Slightly familiar,No AI use,10,39,No,30 min-1 hr/day,6,9.8807001,8.6000004,Yes,10,Yes,10,Yes,3,3,2,2,.60000002,.60000002,5,5,,Desktop,10,8,8,9,8,10,10,9,7,8,9,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
682,Faculty/Staff,No,45-54,Woman,Mobile phone,Somewhat familiar,No AI use,18,15,No,<30 min/day,5,49.905998,5.5,Yes,6,Yes,6,Yes,3,2,1,4,.42857143,.66666669,7,3,,,10,6,5,7,6,5,4,6,5,5,6,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm)
540,Faculty/Staff,No,35-44,Woman,Mobile phone,Somewhat familiar,<1 hr/week,20,0,No,1-2 hrs/day,6,32.601101,7.0999999,Yes,10,Yes,10,Yes,2,4,2,2,.5,.66666669,4,6,,,10,6,10,7,7,5,7,9,6,7,7,"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)"
555,Faculty/Staff,No,,Prefer not to say,,Somewhat familiar,>10 hrs/week,68,,No,1-2 hrs/day,9,30.4189,7.1999998,Yes,9,Yes,10,Yes,6,3,1,0,1,.75,6,4,,,10,10,7,3,8,5,8,10,8,8,5,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
267,Faculty/Staff,No,45-54,Woman,Mobile phone,Very familiar,<1 hr/week,34,,No,30 min-1 hr/day,7,12.3015,5.9000001,No,5,No,6,No,4,3,0,3,.5714286,1,7,3,,,10,6,7,6,7,8,5,4,4,7,5,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
529,Faculty/Staff,No,25-34,Woman,Laptop,Somewhat familiar,<1 hr/week,4,5,No,<30 min/day,7,30.381901,5,Yes,10,Yes,10,Yes,3,4,2,1,.75,.66666669,4,6,,,10,6,4,9,6,3,2,7,3,2,8,TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject)
889,Faculty/Staff,No,65-74,Woman,Mobile phone,Somewhat familiar,4-6 hrs/week,81,81,No,1-2 hrs/day,2,67.771797,8.1999998,No,9,Yes,8,No,1,1,3,5,.16666667,.25,6,4,,,10,10,8,8,5,8,8,6,10,10,9,"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm)
689,Faculty/Staff,No,35-44,Woman,Mobile phone,Somewhat familiar,No AI use,33,50,No,2-4 hrs/day,9,37.6348,5.5999999,Yes,4,No,5,No,4,5,1,0,1,.83333331,4,6,,,10,7,5,5,6,5,6,5,7,5,5,TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
549,Faculty/Staff,No,55-64,Prefer not to say,Laptop,Extremely familiar,4-6 hrs/week,49,76,No,1-2 hrs/day,7,26.296101,4.6999998,Yes,8,Yes,7,Yes,5,2,3,0,1,.40000001,5,5,,,10,4,3,7,4,7,6,3,4,3,6,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit)
813,Faculty/Staff,No,25-34,Woman,Mobile phone,Somewhat familiar,4-6 hrs/week,35,50,No,1-2 hrs/day,5,41.065601,5.9000001,Yes,10,Yes,10,Yes,1,4,2,3,.25,.66666669,4,6,,,10,8,5,5,5,6,5,5,8,7,5,TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)"
350,Faculty/Staff,No,35-44,Woman,Mobile phone,Extremely familiar,No AI use,54,76,No,1-2 hrs/day,8,17.3002,6.3000002,Yes,6,Yes,7,Yes,5,3,2,0,1,.60000002,5,5,,,10,5,5,7,7,10,5,6,4,6,8,TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit)
504,Faculty/Staff,No,25-34,Prefer not to say,Laptop,Somewhat familiar,No AI use,34,83,No,2-4 hrs/day,7,28.626101,5.5,Yes,10,Yes,10,Yes,4,3,2,1,.80000001,.60000002,5,5,,,10,5,8,6,7,4,8,4,2,9,2,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit)
522,Faculty/Staff,No,35-44,Woman,Mobile phone,Somewhat familiar,1-3 hrs/week,49,,No,No social media,7,32.0849,6,No,7,Yes,10,No,5,2,2,1,.83333331,.5,6,4,,,10,5,9,7,7,6,4,10,3,5,4,FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
340,Faculty/Staff,No,45-54,Prefer not to say,Mobile phone,Very familiar,>10 hrs/week,27,100,No,30 min-1 hr/day,8,17.9217,4.5999999,Yes,10,Yes,7,Yes,4,4,0,2,.66666669,1,6,4,,,10,5,5,5,4,6,5,4,4,4,4,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject)
